time,value
0.0539730134932527,-0.0017927170868347
0.0561919485775916,-0.0025881704104327
0.1358727738087628,-0.0042138674060346
0.2158920539730129,-0.0050420168067226
0.2454339085016208,-0.0059388858851289
0.3317548025020551,-0.0068837322652664
0.4844763841951316,-0.006624335028217
0.6488180862344191,-0.0061760289337512
0.8131597882737074,-0.0055775825906673
0.9775014903129956,-0.0049706776420274
1.141843192352284,-0.0043510847850535
1.3061848943915724,-0.0038076193780833
1.4705265964308607,-0.0032853004850029
1.634868298470149,-0.0027629815919225
1.7992100005094365,-0.0022216308363413
1.9635517025487248,-0.0017162291543729
2.127893404588013,-0.0011854516557365
2.292235106627301,-0.0007371455612708
2.45657680866659,-0.0002465464390253
2.620918510705878,0.0001700398846055
2.7852602127451664,0.0006289192360162
2.949601914784454,0.00106030811937
3.1139436168237404,0.0015043849110578
3.2782853188630288,0.0019526910055235
3.442627020902317,0.0023587040722095
3.606968722941605,0.0027139655055596
3.7713104249808937,0.0031030613611337
3.935652127020181,0.0035598260611554
4.09999382905947,0.0039658391278413
4.264335531098761,0.0043485910292483
4.428677233138051,0.0046636740862078
4.593018935177338,0.0050337380792809
4.7573606372166255,0.0054101460265211
4.921702339255915,0.0057907832765391
5.086044041295202,0.0062454333251718
5.250385743334491,0.0066895101168595
5.414727445373779,0.0071843385418831
5.579069147413068,0.0077700969766331
5.743410849452356,0.008190912603042
5.907752551491643,0.0085525179905591
6.072094253530932,0.0090198559475257
6.23643595557022,0.0094787352989364
6.400777657609509,0.0099164681364572
6.5651193596487945,0.0103351691114771
6.729461061688084,0.0108278828851116
6.893802763727371,0.0111641124559609
7.0581444657666585,0.011551093660146
7.222486167805948,0.0120839858101713
7.386827869845235,0.0124625084088003
7.551169571884524,0.0128974217111358
7.715511273923812,0.0133147129185631
7.879852975963101,0.0136699743519133
8.044194678002388,0.0139935160144286
8.208536380041675,0.0142980258144431
8.372878082080966,0.0145877330547346
8.537219784120254,0.0148795549464151
8.701561486159541,0.0151163959019819
8.865903188198828,0.0154462815186642
9.03024489023812,0.0157042689881209
9.194586592277409,0.0160066641367464
9.358928294316694,0.0162498490464802
9.523269996355982,0.0164295944145443
9.68761169839527,0.0167023844437239
9.85195340043456,0.0170068942437383
10.016295102473848,0.01725430845625
10.180636804513137,0.0175905380270994
10.344978506552422,0.0180113536535083
10.434619434937488,0.0176878119909929
10.512877388289532,0.0183457706660241
10.673661910631,0.0187049593090967
10.838003612670288,0.0189671760813314
11.002345314709576,0.0192674565785679
11.166687016748863,0.0193393547257935
11.331028718788154,0.0194091382216302
11.495370420827442,0.0195487052133035
11.659712122866727,0.0197855461688704
11.824053824906017,0.0201027438772187
11.9371721392967,0.0201402034161093
