time,value
0.2082368479733762,-0.0083729280662332
0.3870849700109193,-0.0137029222914057
0.7155068411693719,-0.0217002006895487
1.0128246911039067,-0.0331183496572268
1.2606216789199325,-0.0414869089979121
1.5593506916027788,-0.0535812799981917
2.093311572252734,-0.0579075294288156
2.7953561623811645,-0.0589537369905006
3.4822614158248744,-0.058441695256909
4.169312334918223,-0.0574453152382771
4.856341673915326,-0.0565206890396512
5.543300877599643,-0.0558292627560447
6.230346401668927,-0.0548508211924143
6.917510616267547,-0.053477733618751
7.604459029903742,-0.0528221842451475
8.291558504213635,-0.0516643581315021
8.97886298943783,-0.0498248707278
9.666091944325176,-0.0482365216941187
10.35328852906816,-0.0467558033904464
11.040690124725446,-0.0445934237967174
11.72810251043085,-0.0423951672929853
12.41557963642498,-0.0399816493292353
13.103013602226634,-0.0377116390054972
13.790544678461377,-0.0351187364917323
14.47806496464799,-0.0325617108879703
15.165671571219582,-0.0297176700041844
15.853213437502442,-0.0270888905804165
16.506915222866112,-0.0252012090117791
17.228156899442588,-0.0222977315629195
17.91554770505175,-0.0201712288791934
18.60286298032407,-0.0182958645654883
19.290199835692626,-0.0163487464317771
19.789820528317684,-0.0157993441565659
