time,value
0.1493881919561488,-0.0343847974185283
0.472914836812583,-0.0450263528974843
0.9453110562606746,-0.0519638539005196
1.3609019883698927,-0.0540318385566017
2.421184268658253,-0.0575582330918655
3.212896256738768,-0.0545407571707093
3.92048843021929,-0.0544400980106808
4.608021664463655,-0.0518400201149152
5.295375783909206,-0.0498354989251994
5.982660847046782,-0.0480605899595026
6.670537204821402,-0.0443196263256419
7.35823013177796,-0.0411885701618321
8.045890688590154,-0.0381651447280313
8.733443344921136,-0.0355004883942604
9.42117943207018,-0.0322259245904386
10.10878603864177,-0.0293818837066527
10.79636027506899,-0.0266454735528758
11.483718710533791,-0.0246266015991586
12.171379267345989,-0.0216031761653578
12.859082984350666,-0.018436243091545
13.573524440599682,-0.0153318306394173
14.210591291775268,-0.0117261362659703
14.923100499406884,-0.0059217834298555
15.610890536796534,-0.0024678350760188
16.298874795052363,0.0016318976578716
16.986524561816438,0.0046194461816695
17.67419590867675,0.0076787485254733
18.36211542664386,0.0115632197993459
19.049409121819927,0.0133668302930451
19.705860543446363,0.016412968778141
